review_id,license_number,chinese_name,english_name,dosage_form_raw,route_raw,review_type,reason,recommended_action,source_id,verified_at,review_reason,use_text_type,name_features,derived_preparation_type,decision,dosage_form_group,preparation_type,resolution_rule_id,confidence,official_evidence,resolved_at
review_01953,衛署藥製字第039485號,"""約克""醫普痛懸液20毫克/毫升（伊普）","Iputon Suspension 20mg/ml ""Y.K.""",懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=懸液劑; approved use=; names=""約克""醫普痛懸液20毫克/毫升（伊普） Iputon Suspension 20mg/ml ""Y.K."".",2026-07-14T17:31:47+08:00
review_01956,衛署藥製字第043540號,"""派頓""點亮點眼液","TEN-NON EYE DROPS ""PATRON""",點眼液劑,一天3至4次，每次1至2滴。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=一天3至4次，每次1至2滴。; names=""派頓""點亮點眼液 TEN-NON EYE DROPS ""PATRON"".",2026-07-14T17:31:47+08:00
review_01957,衛署藥製字第043543號,"""派頓""舒明點眼液","SUMINE EYE DROPS ""PATRON""",點眼液劑,一天3至4次，每次1至2滴。搖蕩均勻後再使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=一天3至4次，每次1至2滴。搖蕩均勻後再使用。; names=""派頓""舒明點眼液 SUMINE EYE DROPS ""PATRON"".",2026-07-14T17:31:47+08:00
review_01965,衛署藥製字第043604號,”華盛頓”免疼液,"Meton Solution ""W.P.""",液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=液劑; approved use=; names=”華盛頓”免疼液 Meton Solution ""W.P."".",2026-07-14T17:31:47+08:00
review_01997,衛署藥製字第045415號,"""生達"" 炎熱消口服懸液２０公絲＼公撮 (異布洛芬)",IDEFEN SUSPENSION 20MG/ML (IBUPROFEN),懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,explicit_oral_liquid_name;generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,"TFDA dosage form=懸液劑; approved use=; names=""生達"" 炎熱消口服懸液２０公絲＼公撮 (異布洛芬) IDEFEN SUSPENSION 20MG/ML (IBUPROFEN).",2026-07-14T17:31:47+08:00
review_01998,衛署藥製字第045438號,"""生達""舒抑痛口服懸液20毫克/毫升(異布洛芬)","IDOFEN SUSPENSION 20MG/ML ""STANDARD"" (IBUPROFEN)",懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,explicit_oral_liquid_name;generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,"TFDA dosage form=懸液劑; approved use=; names=""生達""舒抑痛口服懸液20毫克/毫升(異布洛芬) IDOFEN SUSPENSION 20MG/ML ""STANDARD"" (IBUPROFEN).",2026-07-14T17:31:47+08:00
review_02010,衛署藥製字第045650號,諾杏點眼液 0.3%,NORFOCIN EYE DROPS 0.3%,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=諾杏點眼液 0.3% NORFOCIN EYE DROPS 0.3%.,2026-07-14T17:31:47+08:00
review_02012,衛署藥製字第045676號,景視康點眼液１% (磷酸鈉塔尼皮質醇),PREDILONE OPH. SOL 1% (PREDNISOLONE SODIUM PHOSPHATE),點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=景視康點眼液１% (磷酸鈉塔尼皮質醇) PREDILONE OPH. SOL 1% (PREDNISOLONE SODIUM PHOSPHATE).,2026-07-14T17:31:47+08:00
review_02019,衛署藥製字第045731號,景視康點眼液 0.125% (磷酸鈉培尼皮質醇),KINGCORT OPH. SOL. 0.125%  (PREDNISOLONE SODIUM PHOSPHATE),點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=景視康點眼液 0.125% (磷酸鈉培尼皮質醇) KINGCORT OPH. SOL. 0.125%  (PREDNISOLONE SODIUM PHOSPHATE).,2026-07-14T17:31:47+08:00
review_02055,衛署藥輸字第022820號,拿塞可得鼻用噴液劑,NASACORT AQ,鼻用噴液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=鼻用噴液劑; approved use=; names=拿塞可得鼻用噴液劑 NASACORT AQ.,2026-07-14T17:31:47+08:00
review_02060,衛署藥輸字第024042號,視樂明點眼液,DRAMA SOFT,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=視樂明點眼液 DRAMA SOFT.,2026-07-14T17:31:47+08:00
review_02063,衛署藥輸字第024073號,"""佐藤"" 視朗點眼液",NOARL A,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=""佐藤"" 視朗點眼液 NOARL A.",2026-07-14T17:31:47+08:00
review_02069,衛署藥輸字第024167號,"""愛爾康法國廠""淚然人工淚液點眼液",TEARS NATURALE&reg; FREE EYE DROPS,點眼液劑,需要時使用，每次1至2滴，直接滴於患眼。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=需要時使用，每次1至2滴，直接滴於患眼。; names=""愛爾康法國廠""淚然人工淚液點眼液 TEARS NATURALE&reg; FREE EYE DROPS.",2026-07-14T17:31:47+08:00
review_02097,衛部藥輸字第027223號,宜可利1毫克/1毫升眼用乳劑,"Ikervis 1mg/1mL eye drops, emulsion",點眼乳劑,請見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼乳劑; approved use=請見仿單; names=宜可利1毫克/1毫升眼用乳劑 Ikervis 1mg/1mL eye drops, emulsion.",2026-07-14T17:31:47+08:00
review_02107,衛部藥輸字第027888號,癲控達0.5毫克/毫升口服懸液劑,Fycompa 0.5 mg/mL Oral Suspension,懸液劑,詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,explicit_oral_liquid_name;generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,TFDA dosage form=懸液劑; approved use=詳見仿單; names=癲控達0.5毫克/毫升口服懸液劑 Fycompa 0.5 mg/mL Oral Suspension.,2026-07-14T17:31:47+08:00
review_02108,衛部藥輸字第027893號,速剋流口服懸液用粉劑,Oseltamivir Phosphate for Oral Suspension-Lupin,懸液用粉劑,請詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,explicit_oral_liquid_name;generic_liquid_name,requires_reconstitution,auto_include,powder_for_oral_suspension,requires_reconstitution,MR-A03,high,TFDA dosage form=懸液用粉劑; approved use=請詳見仿單; names=速剋流口服懸液用粉劑 Oseltamivir Phosphate for Oral Suspension-Lupin.,2026-07-14T17:31:47+08:00
review_02155,衛署藥製字第035366號,"""成大""換胃好懸浮液20毫克/毫升","FUNWIHU SUSPENSION 20MG/ML (CIMETIDINE) ""CHEN TA""",懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=懸液劑; approved use=; names=""成大""換胃好懸浮液20毫克/毫升 FUNWIHU SUSPENSION 20MG/ML (CIMETIDINE) ""CHEN TA"".",2026-07-14T17:31:47+08:00
review_02162,衛署藥製字第038111號,"""綠洲""綠賜明點眼液１％（毛果芸香碱）","PILOCARPINE EYE DROPS 1% ""OASIS""",點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=""綠洲""綠賜明點眼液１％（毛果芸香碱） PILOCARPINE EYE DROPS 1% ""OASIS"".",2026-07-14T17:31:47+08:00
review_02166,衛署藥製字第038175號,得胃康懸浮液,GASTRON EXTRA SUSPENSION,內服懸液劑,一天4次，或需要時服用。使用前請搖均勻。成人每次10ML(1包)；12歲以上適用成人劑量；6歲以上未滿12歲，每次5ML(1/2包)；3歲以上未滿6歲，每次2.5ML(1/4包)；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A01,high,TFDA dosage form=內服懸液劑; approved use=一天4次，或需要時服用。使用前請搖均勻。成人每次10ML(1包)；12歲以上適用成人劑量；6歲以上未滿12歲，每次5ML(1/2包)；3歲以上未滿6歲，每次2.5ML(1/4包)；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=得胃康懸浮液 GASTRON EXTRA SUSPENSION.,2026-07-14T17:31:47+08:00
review_02173,衛署藥製字第038274號,"""愛福好""通血脈滴劑9.6毫克/毫升（銀杏葉類黃酮配醣體）","GINKGO DROPS 9.6MG/ML ""AIFUHAO""(GINKGOFLAVONGLYCOSIDE)",滴劑,一次服用20滴(相當於40mg銀杏葉萃取物)，每天服用三次。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,generic_liquid_name,ready_to_use,auto_include,oral_drops,ready_to_use,MR-A02,high,"TFDA dosage form=滴劑; approved use=一次服用20滴(相當於40mg銀杏葉萃取物)，每天服用三次。; names=""愛福好""通血脈滴劑9.6毫克/毫升（銀杏葉類黃酮配醣體） GINKGO DROPS 9.6MG/ML ""AIFUHAO""(GINKGOFLAVONGLYCOSIDE).",2026-07-14T17:31:47+08:00
