product_id,class_id,classification_evidence,source_id
oral_liquid_00356,other,Multi-signal pharmacologic rule uses TFDA active summary (risdiplam); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00357,other,Multi-signal pharmacologic rule uses TFDA active summary (Maralixibat Chloride); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00358,other,Multi-signal pharmacologic rule uses TFDA active summary (CANNABIDIOL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00359,other,Multi-signal pharmacologic rule uses TFDA active summary (Glycerol phenylbutyrate); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00360,other,Multi-signal pharmacologic rule uses TFDA active summary (FENFLURAMINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00361,cough,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;PSEUDOEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00361,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;PSEUDOEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00362,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00362,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00362,cough,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00362,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00363,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00363,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00363,cough,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00363,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00364,cough,Multi-signal pharmacologic rule uses TFDA active summary (PSEUDOEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00364,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (PSEUDOEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00365,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;CAFFEINE ANHYDROUS;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00365,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;CAFFEINE ANHYDROUS;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00365,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;CAFFEINE ANHYDROUS;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00366,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DIPHENHYDRAMINE HCL;;AMMONIUM CHLORIDE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00367,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CAFFEINE;;POTASSIUM GUAIACOLSULFONATE;;THIAMINE HYDROCHLORIDE;;DEXTROMETHORPHAN HBR); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00367,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CAFFEINE;;POTASSIUM GUAIACOLSULFONATE;;THIAMINE HYDROCHLORIDE;;DEXTROMETHORPHAN HBR); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00367,cough,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CAFFEINE;;POTASSIUM GUAIACOLSULFONATE;;THIAMINE HYDROCHLORIDE;;DEXTROMETHORPHAN HBR); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00368,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;DL-CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00368,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;DL-CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00368,cough,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;DL-CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00368,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;DL-CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00369,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00369,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00369,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00370,cough,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00370,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00371,corticosteroid,Multi-signal pharmacologic rule uses TFDA active summary (PREDNISOLONE PHOSPHATE SODIUM); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00371,gastrointestinal,Multi-signal pharmacologic rule uses TFDA active summary (PREDNISOLONE PHOSPHATE SODIUM); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00372,other,Multi-signal pharmacologic rule uses TFDA active summary (TRIPROLIDINE HCL;;PSEUDOEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00373,other,Multi-signal pharmacologic rule uses TFDA active summary (TRIPROLIDINE HCL;;PSEUDOEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00374,other,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;BROMPHENIRAMINE MALEATE;;PHENYLEPHRINE HCL;;BROMPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00375,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;PHENYLEPHRINE HCL;;CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;PHENYLEPHRINE HCL;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00375,cough,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;PHENYLEPHRINE HCL;;CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;PHENYLEPHRINE HCL;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00375,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;PHENYLEPHRINE HCL;;CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;PHENYLEPHRINE HCL;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00376,other,Multi-signal pharmacologic rule uses TFDA active summary (BUTAMIRATE CITRATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00377,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;DL-METHYLEPHEDRINE HCL;;CODEINE PHOSPHATE;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00377,cough,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;DL-METHYLEPHEDRINE HCL;;CODEINE PHOSPHATE;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00378,other,Multi-signal pharmacologic rule uses TFDA active summary (BUTAMIRATE CITRATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00379,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00380,other,Multi-signal pharmacologic rule uses TFDA active summary (DIOCTAHEDRAL SMECTITE;;DIOCTAHEDRAL SMECTITE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00381,gastrointestinal,Multi-signal pharmacologic rule uses TFDA active summary (SIMETHICONE EMULSION 30%); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00382,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (AMMONIUM CHLORIDE;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;SODIUM CITRATE (SODIUM CITRATE TRIBASIC);;CHLORPHENIRAMINE MALEATE;;PHENYLEPHRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00383,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (CNIDIUM RHIZOMA EXTRACT;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;ANGELICA RADIX EXTRACT;;VITAMIN B6 (HCL);;LYSINE L- HCL ( EQ TO L-LYSINE HCL);;PANTOTHENATE CALCIUM;;GINSENG RADIX EXTRACT;;NICOTINAMIDE;;THIAMINE HYDROCHLORIDE;;CAFFEINE ANHYDROUS;;VITAMIN B2 (YEAST CONC.);;THIOCTIC ACID AMIDE (THIOCTAMIDE);;METHIONINE DL-;;METHIONINE DL-;;VITAMIN B6 (HCL);;NICOTINAMIDE;;PANTOTHENATE CALCIUM;;LYSINE L- HCL ( EQ TO L-LYSINE HCL);;THIAMINE HYDROCHLORIDE;;CAFFEINE ANHYDROUS;;GINSENG RADIX EXTRACT;;VITAMIN B2 (YEAST CONC.);;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;ANGELICA RADIX EXTRACT;;THIOCTIC ACID AMIDE (THIOCTAMIDE);;CNIDIUM RHIZOMA EXTRACT); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00384,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (AMMONIUM CHLORIDE;;PHENYLEPHRINE HCL;;SODIUM CITRATE (SODIUM CITRATE TRIBASIC);;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00385,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;PLATYCODON EXTRACT;;POLYGALA EXTRACT;;GLYCYRRHIZA EXTRACT); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00386,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;POLYGALA EXTRACT;;GLYCYRRHIZA EXTRACT;;PLATYCODON EXTRACT); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00387,cough,Multi-signal pharmacologic rule uses TFDA active summary (AMMONIUM CHLORIDE;;PLATYCODON EXTRACT;;CODEINE PHOSPHATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00388,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (PSEUDOEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;DIPHENHYDRAMINE HCL;;AMMONIUM CHLORIDE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00388,cough,Multi-signal pharmacologic rule uses TFDA active summary (PSEUDOEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;DIPHENHYDRAMINE HCL;;AMMONIUM CHLORIDE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00389,other,Multi-signal pharmacologic rule uses TFDA active summary (DIMENHYDRINATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00390,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00390,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00390,cough,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00391,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GLYCYRRHIZAE EXTRACT;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;GLYCYRRHIZAE EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00391,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GLYCYRRHIZAE EXTRACT;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;GLYCYRRHIZAE EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00391,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GLYCYRRHIZAE EXTRACT;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;GLYCYRRHIZAE EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00392,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DIPHENHYDRAMINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00393,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (POTASSIUM IODIDE;;CODEINE PHOSPHATE;;PHENYLEPHRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00393,cough,Multi-signal pharmacologic rule uses TFDA active summary (POTASSIUM IODIDE;;CODEINE PHOSPHATE;;PHENYLEPHRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00394,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DEXTROMETHORPHAN HBR;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00394,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DEXTROMETHORPHAN HBR;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00394,cough,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DEXTROMETHORPHAN HBR;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00394,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DEXTROMETHORPHAN HBR;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
